        4629           2          20
Tue Oct 25 03:38:30 2005
nirspec_drtau_glue.dat

Full Nirspec spectrum of drtau, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
done

Included data files, index, atm. transm cutoff, scale factor:
drtau_coice_dec02.dat 2 0.400000 0.958951
drtau_coice+_dec02.dat 2 0.600000 0.958951
drtau_cop_dec02.dat 3 0.400000 1.26488
drtau_cop+_dec02.dat 3 0.600000 1.23907

     Wavelength     Flux
         um          Jy
 
  4.9573169E+00           -NaN
  4.9574161E+00           -NaN
  4.9575152E+00           -NaN
  4.9576144E+00           -NaN
  4.9577136E+00           -NaN
  4.9578128E+00           -NaN
  4.9579120E+00           -NaN
  4.9580112E+00           -NaN
  4.9581103E+00           -NaN
  4.9582095E+00           -NaN
  4.9583087E+00           -NaN
  4.9584079E+00           -NaN
  4.9585071E+00           -NaN
  4.9586062E+00           -NaN
  4.9587054E+00           -NaN
  4.9588046E+00           -NaN
  4.9589038E+00           -NaN
  4.9590030E+00           -NaN
  4.9591022E+00           -NaN
  4.9592013E+00           -NaN
  4.9593005E+00           -NaN
  4.9593997E+00           -NaN
  4.9594989E+00           -NaN
  4.9595981E+00           -NaN
  4.9596972E+00           -NaN
  4.9597964E+00  1.2859306E+00
  4.9598956E+00  1.2751706E+00
  4.9599948E+00  1.2683218E+00
  4.9600940E+00  1.2938333E+00
  4.9601932E+00  1.3107432E+00
  4.9602923E+00  1.3222258E+00
  4.9603915E+00  1.4037688E+00
  4.9604907E+00  1.5353229E+00
  4.9605899E+00  1.5828844E+00
  4.9606891E+00  1.5783279E+00
  4.9607882E+00  1.5602080E+00
  4.9608874E+00  1.4763449E+00
  4.9609866E+00  1.4006829E+00
  4.9610858E+00  1.3639138E+00
  4.9611850E+00  1.3258202E+00
  4.9612842E+00  1.2861223E+00
  4.9613838E+00  1.2790869E+00
  4.9614830E+00  1.2940587E+00
  4.9615822E+00  1.2579225E+00
  4.9616814E+00  1.2351514E+00
  4.9617805E+00  1.2523288E+00
  4.9618797E+00  1.2386709E+00
  4.9619789E+00  1.2442684E+00
  4.9620781E+00  1.2587498E+00
  4.9621773E+00  1.2541050E+00
  4.9622769E+00  1.2509588E+00
  4.9623761E+00  1.2421718E+00
  4.9624753E+00  1.2516875E+00
  4.9625745E+00  1.2545173E+00
  4.9626737E+00  1.2530745E+00
  4.9627728E+00  1.2438239E+00
  4.9628720E+00  1.2389123E+00
  4.9629717E+00  1.2656357E+00
  4.9630709E+00  1.2479585E+00
  4.9631701E+00  1.2537886E+00
  4.9632692E+00  1.2800922E+00
  4.9633684E+00  1.2748659E+00
  4.9634676E+00  1.2674319E+00
  4.9635673E+00  1.2869189E+00
  4.9636664E+00  1.2608581E+00
  4.9637656E+00  1.2607496E+00
  4.9638648E+00  1.2705022E+00
  4.9639640E+00  1.2511965E+00
  4.9640636E+00  1.2486303E+00
  4.9641628E+00  1.2557411E+00
  4.9642620E+00  1.2354939E+00
  4.9643612E+00  1.2381049E+00
  4.9644604E+00  1.2562613E+00
  4.9645600E+00  1.2399063E+00
  4.9646592E+00  1.2327845E+00
  4.9647584E+00  1.2540182E+00
  4.9648576E+00  1.2632765E+00
  4.9649572E+00  1.2497941E+00
  4.9650564E+00  1.2331316E+00
  4.9651556E+00  1.2277491E+00
  4.9652548E+00  1.2347263E+00
  4.9653544E+00  1.2596329E+00
  4.9654536E+00  1.2526182E+00
  4.9655528E+00  1.2609565E+00
  4.9656520E+00  1.2897722E+00
  4.9657516E+00  1.3041036E+00
  4.9658508E+00  1.3179842E+00
  4.9659500E+00  1.3210909E+00
  4.9660497E+00  1.2992800E+00
  4.9661489E+00  1.3055134E+00
  4.9662480E+00  1.2857549E+00
  4.9663472E+00  1.2626619E+00
  4.9664469E+00  1.2699288E+00
  4.9665461E+00  1.2875181E+00
  4.9666452E+00  1.3045473E+00
  4.9667449E+00  1.3373084E+00
  4.9668441E+00  1.4223151E+00
  4.9669433E+00  1.5845653E+00
  4.9670429E+00  1.9434794E+00
  4.9671421E+00  2.3393412E+00
  4.9672413E+00  2.5941682E+00
  4.9673409E+00  2.5100684E+00
  4.9674401E+00  2.1266141E+00
  4.9675393E+00  1.7794490E+00
  4.9676390E+00  1.5688534E+00
  4.9677382E+00  1.4531429E+00
  4.9678373E+00  1.3693500E+00
  4.9679370E+00  1.3472308E+00
  4.9680362E+00  1.3289545E+00
  4.9681358E+00  1.3322117E+00
  4.9682350E+00  1.3067176E+00
  4.9683342E+00  1.3615805E+00
  4.9684339E+00  1.3975073E+00
  4.9685330E+00  1.3946406E+00
  4.9686322E+00  1.3947483E+00
  4.9687319E+00  1.3772125E+00
  4.9688311E+00  1.3460587E+00
  4.9689307E+00  1.3196826E+00
  4.9690299E+00  1.3063265E+00
  4.9691296E+00  1.3047767E+00
  4.9692287E+00  1.2882495E+00
  4.9693279E+00  1.2947344E+00
  4.9694276E+00  1.3079720E+00
  4.9695268E+00  1.3086925E+00
  4.9696264E+00  1.3045403E+00
  4.9697256E+00  1.3326930E+00
  4.9698253E+00  1.3499972E+00
  4.9699244E+00  1.3804818E+00
  4.9700236E+00  1.4166378E+00
  4.9701233E+00  1.4403684E+00
  4.9702225E+00  1.4185441E+00
  4.9703221E+00  1.3592947E+00
  4.9704213E+00  1.3198124E+00
  4.9705210E+00  1.3128537E+00
  4.9706202E+00  1.3092035E+00
  4.9707198E+00  1.3029202E+00
  4.9708190E+00  1.2769010E+00
  4.9709187E+00  1.2680737E+00
  4.9710178E+00  1.2867205E+00
  4.9711175E+00  1.2716576E+00
  4.9712167E+00  1.2768772E+00
  4.9713163E+00  1.2758586E+00
  4.9714155E+00  1.2645649E+00
  4.9715152E+00  1.3016186E+00
  4.9716144E+00  1.3255829E+00
  4.9717140E+00  1.3737133E+00
  4.9718132E+00  1.4651086E+00
  4.9719129E+00  1.5454749E+00
  4.9720120E+00  1.6202278E+00
  4.9721117E+00  1.6021156E+00
  4.9722114E+00  1.5210241E+00
  4.9723105E+00  1.4379096E+00
  4.9724102E+00  1.3750372E+00
  4.9725094E+00  1.3524709E+00
  4.9726090E+00  1.3193357E+00
  4.9727082E+00  1.2888464E+00
  4.9728079E+00  1.3128772E+00
  4.9729071E+00  1.2714902E+00
  4.9730067E+00  1.2432160E+00
  4.9731064E+00  1.2594557E+00
  4.9732056E+00  1.2713224E+00
  4.9733052E+00  1.2677925E+00
  4.9734044E+00  1.2608885E+00
  4.9735041E+00  1.2462646E+00
  4.9736037E+00  1.2640204E+00
  4.9737029E+00  1.2822405E+00
  4.9738026E+00  1.2767371E+00
  4.9739017E+00  1.2752330E+00
  4.9740014E+00  1.2537359E+00
  4.9741011E+00  1.2484088E+00
  4.9742002E+00  1.2526286E+00
  4.9742999E+00  1.2692063E+00
  4.9743996E+00  1.2669977E+00
  4.9744987E+00  1.2628267E+00
  4.9745984E+00  1.2298706E+00
  4.9746981E+00  1.2452841E+00
  4.9747972E+00  1.2722793E+00
  4.9748969E+00  1.2504140E+00
  4.9749961E+00  1.2560790E+00
  4.9750957E+00  1.2462720E+00
  4.9751954E+00  1.2439711E+00
  4.9752946E+00  1.2628655E+00
  4.9753942E+00  1.2554669E+00
  4.9754939E+00  1.2546871E+00
  4.9755936E+00  1.2576929E+00
  4.9756927E+00  1.2384295E+00
  4.9757924E+00  1.2345706E+00
  4.9758921E+00  1.2350975E+00
  4.9759912E+00  1.2523305E+00
  4.9760909E+00  1.2318864E+00
  4.9761906E+00  1.2346362E+00
  4.9762897E+00  1.2462043E+00
  4.9763894E+00           -NaN
  4.9764891E+00           -NaN
  4.9765887E+00           -NaN
  4.9766879E+00           -NaN
  4.9767876E+00           -NaN
  4.9768872E+00           -NaN
  4.9769869E+00           -NaN
  4.9770861E+00  1.2643094E+00
  4.9771857E+00  1.2603421E+00
  4.9772854E+00  1.2521862E+00
  4.9773850E+00  1.2390156E+00
  4.9774842E+00  1.2264737E+00
  4.9775839E+00  1.2408726E+00
  4.9776835E+00  1.2653031E+00
  4.9777832E+00  1.2606077E+00
  4.9778824E+00  1.2525142E+00
  4.9779820E+00  1.2366754E+00
  4.9780817E+00  1.2224364E+00
  4.9781814E+00  1.2457346E+00
  4.9782810E+00  1.2613729E+00
  4.9783802E+00  1.2630295E+00
  4.9784799E+00  1.2725357E+00
  4.9785795E+00  1.3110532E+00
  4.9786792E+00  1.3401790E+00
  4.9787788E+00  1.4202313E+00
  4.9788785E+00  1.5714331E+00
  4.9789777E+00  1.8615997E+00
  4.9790773E+00  2.2427452E+00
  4.9791770E+00  2.5633829E+00
  4.9792767E+00  2.4987779E+00
  4.9793763E+00  2.1953139E+00
  4.9794760E+00  1.8498960E+00
  4.9795752E+00  1.6128620E+00
  4.9796748E+00  1.4807115E+00
  4.9797745E+00  1.3719254E+00
  4.9798741E+00  1.3047777E+00
  4.9799738E+00  1.2924078E+00
  4.9800735E+00  1.2611810E+00
  4.9801731E+00  1.2402773E+00
  4.9802728E+00  1.2385200E+00
  4.9803720E+00           -NaN
  4.9804716E+00           -NaN
  4.9805713E+00           -NaN
  4.9806709E+00           -NaN
  4.9807706E+00           -NaN
  4.9808702E+00           -NaN
  4.9809699E+00           -NaN
  4.9810696E+00           -NaN
  4.9811692E+00  1.3597317E+00
  4.9812689E+00  1.3572323E+00
  4.9813685E+00  1.2901950E+00
  4.9814677E+00  1.2638935E+00
  4.9815674E+00  1.2732643E+00
  4.9816670E+00  1.2616612E+00
  4.9817667E+00  1.2739924E+00
  4.9818664E+00  1.2552346E+00
  4.9819660E+00  1.2415782E+00
  4.9820657E+00  1.2313679E+00
  4.9821653E+00  1.2436037E+00
  4.9822650E+00  1.2456474E+00
  4.9823647E+00  1.2538785E+00
  4.9824643E+00  1.2649761E+00
  4.9825640E+00  1.2637691E+00
  4.9826636E+00  1.2537549E+00
  4.9827633E+00  1.2685896E+00
  4.9828629E+00  1.2828968E+00
  4.9829626E+00  1.3043747E+00
  4.9830623E+00  1.3163320E+00
  4.9831619E+00  1.3418859E+00
  4.9832616E+00  1.4013740E+00
  4.9833612E+00  1.4883486E+00
  4.9834609E+00  1.5674499E+00
  4.9835606E+00  1.5890281E+00
  4.9836602E+00  1.5258119E+00
  4.9837599E+00  1.4604514E+00
  4.9838595E+00  1.4027033E+00
  4.9839592E+00  1.3464738E+00
  4.9840589E+00  1.2939633E+00
  4.9841585E+00  1.2700629E+00
  4.9842582E+00  1.2693055E+00
  4.9843578E+00  1.2694758E+00
  4.9844575E+00  1.2509954E+00
  4.9845572E+00  1.2605824E+00
  4.9846573E+00  1.2629312E+00
  4.9847569E+00  1.2610395E+00
  4.9848566E+00  1.2476416E+00
  4.9849563E+00  1.2480004E+00
  4.9850559E+00  1.2594252E+00
  4.9851556E+00  1.2617280E+00
  4.9852552E+00  1.2691137E+00
  4.9853549E+00  1.2538912E+00
  4.9854546E+00  1.2543392E+00
  4.9855542E+00  1.2574930E+00
  4.9856539E+00  1.2595625E+00
  4.9857540E+00  1.2648084E+00
  4.9858537E+00  1.2634292E+00
  4.9859533E+00  1.2814684E+00
  4.9860530E+00  1.2695569E+00
  4.9861526E+00  1.2403182E+00
  4.9862523E+00  1.2369831E+00
  4.9863520E+00  1.2411019E+00
  4.9864516E+00  1.2490034E+00
  4.9865518E+00  1.2666565E+00
  4.9866514E+00  1.2624685E+00
  4.9867511E+00  1.2802560E+00
  4.9868507E+00  1.2753379E+00
  4.9869504E+00  1.2693779E+00
  4.9870501E+00  1.2606846E+00
  4.9871502E+00  1.2560943E+00
  4.9872499E+00  1.2220792E+00
  4.9873495E+00  1.2214575E+00
  4.9874492E+00  1.2463932E+00
  4.9875488E+00  1.2418681E+00
  4.9876490E+00  1.2373415E+00
  4.9877486E+00  1.2508868E+00
  4.9878483E+00  1.2475992E+00
  4.9879479E+00  1.2517637E+00
  4.9880476E+00  1.2659568E+00
  4.9881477E+00  1.2581087E+00
  4.9882474E+00  1.2577342E+00
  4.9883471E+00  1.2573191E+00
  4.9884467E+00  1.2508874E+00
  4.9885464E+00  1.2546029E+00
  4.9886465E+00  1.2304388E+00
  4.9887462E+00  1.2226237E+00
  4.9888458E+00  1.2278274E+00
  4.9889455E+00  1.2422507E+00
  4.9890456E+00  1.2601960E+00
  4.9891453E+00  1.2722844E+00
  4.9892449E+00  1.2915668E+00
  4.9893446E+00  1.3078030E+00
  4.9894447E+00  1.3005463E+00
  4.9895444E+00  1.3149061E+00
  4.9896441E+00  1.3072287E+00
  4.9897442E+00  1.3102273E+00
  4.9898438E+00  1.3074998E+00
  4.9899435E+00  1.3064418E+00
  4.9900432E+00  1.2973562E+00
  4.9901433E+00  1.3034388E+00
  4.9902430E+00  1.3174301E+00
  4.9903426E+00  1.3533924E+00
  4.9904428E+00  1.3687352E+00
  4.9905424E+00  1.3687271E+00
  4.9906421E+00  1.3829378E+00
  4.9907422E+00  1.3866960E+00
  4.9908419E+00  1.4317542E+00
  4.9909415E+00  1.5613868E+00
  4.9910417E+00  1.8436271E+00
  4.9911413E+00  2.2389293E+00
  4.9912410E+00  2.5173621E+00
  4.9913411E+00  2.4537838E+00
  4.9914408E+00  2.0974824E+00
  4.9915404E+00  1.7882922E+00
  4.9916406E+00  1.5937806E+00
  4.9917402E+00  1.4957614E+00
  4.9918399E+00  1.4035430E+00
  4.9919400E+00  1.3275378E+00
  4.9920397E+00  1.2936534E+00
  4.9921398E+00  1.2852581E+00
  4.9922395E+00  1.2746933E+00
  4.9923391E+00  1.2618088E+00
  4.9924393E+00  1.2639773E+00
  4.9925389E+00  1.2566561E+00
  4.9926391E+00  1.2598345E+00
  4.9927387E+00  1.2703468E+00
  4.9928384E+00  1.2754638E+00
  4.9929385E+00  1.2843194E+00
  4.9930382E+00  1.2651861E+00
  4.9931383E+00  1.2767708E+00
  4.9932380E+00  1.2827932E+00
  4.9933376E+00  1.2509710E+00
  4.9934378E+00  1.2373971E+00
  4.9935374E+00  1.2499493E+00
  4.9936376E+00  1.2674108E+00
  4.9937372E+00  1.2667669E+00
  4.9938374E+00  1.2775813E+00
  4.9939370E+00  1.2727754E+00
  4.9940372E+00  1.2528354E+00
  4.9941368E+00  1.2493850E+00
  4.9942369E+00  1.2692716E+00
  4.9943366E+00  1.2737716E+00
  4.9944363E+00  1.3033667E+00
  4.9945364E+00  1.3079388E+00
  4.9946361E+00  1.3045576E+00
  4.9947362E+00  1.3208480E+00
  4.9948359E+00  1.3813918E+00
  4.9949360E+00  1.4681714E+00
  4.9950356E+00  1.5524390E+00
  4.9951358E+00  1.6274549E+00
  4.9952354E+00  1.5935466E+00
  4.9953356E+00  1.5041026E+00
  4.9954352E+00  1.4059286E+00
  4.9955354E+00  1.3434278E+00
  4.9956355E+00  1.3341790E+00
  4.9957352E+00  1.3152797E+00
  4.9958353E+00  1.2948860E+00
  4.9959350E+00  1.2755408E+00
  4.9960351E+00  1.2561061E+00
  4.9961348E+00  1.2432910E+00
  4.9962349E+00  1.2716095E+00
  4.9963346E+00  1.3096998E+00
  4.9964347E+00  1.3414937E+00
  4.9965343E+00  1.3251779E+00
  4.9966345E+00  1.2802544E+00
  4.9967346E+00  1.2644284E+00
  4.9968343E+00  1.2619950E+00
  4.9969344E+00  1.2536575E+00
  4.9970341E+00  1.2424068E+00
  4.9971342E+00  1.2476858E+00
  4.9972343E+00  1.2778852E+00
  4.9973340E+00  1.2753043E+00
  4.9974341E+00  1.2570058E+00
  4.9975338E+00  1.2557280E+00
  4.9976339E+00  1.2419319E+00
  4.9977341E+00  1.2463448E+00
  4.9978337E+00  1.2722150E+00
  4.9979339E+00  1.2762804E+00
  4.9980335E+00  1.2994084E+00
  4.9981337E+00  1.3177654E+00
  4.9982338E+00  1.3080270E+00
  4.9983335E+00  1.2849208E+00
  4.9984336E+00  1.2584237E+00
  4.9985337E+00  1.2667321E+00
  4.9986334E+00  1.2718110E+00
  4.9987335E+00  1.2543762E+00
  4.9988337E+00  1.2612344E+00
  4.9989333E+00  1.2580241E+00
  4.9990335E+00  1.2388566E+00
  4.9991336E+00  1.2387456E+00
  4.9992332E+00  1.2445818E+00
  4.9993334E+00  1.2583938E+00
  4.9994335E+00  1.2787876E+00
  4.9995332E+00  1.3008120E+00
  4.9996333E+00  1.2892449E+00
  4.9997334E+00  1.2534512E+00
  4.9998331E+00  1.2707115E+00
  4.9999332E+00  1.2950913E+00
  5.0000334E+00  1.3043954E+00
  5.0001335E+00  1.2914485E+00
  5.0002332E+00  1.3038769E+00
  5.0003333E+00  1.2880051E+00
  5.0004334E+00  1.2828118E+00
  5.0005336E+00  1.2833949E+00
  5.0006332E+00  1.3054900E+00
  5.0007334E+00  1.3084964E+00
  5.0008335E+00  1.2849780E+00
  5.0009336E+00  1.2766011E+00
  5.0010333E+00  1.2835675E+00
  5.0011334E+00  1.2676234E+00
  5.0012336E+00  1.2651235E+00
  5.0013337E+00  1.3056701E+00
  5.0014334E+00  1.3280350E+00
  5.0015335E+00  1.3140426E+00
  5.0016336E+00  1.3102610E+00
  5.0017338E+00  1.3021672E+00
  5.0018334E+00  1.2752028E+00
  5.0019336E+00  1.2882468E+00
  5.0020337E+00           -NaN
  5.0021338E+00           -NaN
  5.0022340E+00           -NaN
  5.0023336E+00           -NaN
  5.0024338E+00           -NaN
  5.0025339E+00           -NaN
  5.0026340E+00           -NaN
  5.0027342E+00           -NaN
  5.0028343E+00           -NaN
  5.0029340E+00           -NaN
  5.0030341E+00           -NaN
  5.0031343E+00           -NaN
  5.0032344E+00  1.8859074E+00
  5.0033345E+00  2.2150495E+00
  5.0034347E+00  2.4539900E+00
  5.0035343E+00  2.3406785E+00
  5.0036345E+00  1.9626186E+00
  5.0037346E+00  1.6334679E+00
  5.0038347E+00  1.4354527E+00
  5.0039349E+00  1.3926558E+00
  5.0040350E+00  1.3256495E+00
  5.0041351E+00  1.2981827E+00
  5.0042353E+00  1.2975539E+00
  5.0043354E+00  1.3021212E+00
  5.0044351E+00  1.2556498E+00
  5.0045352E+00  1.2493650E+00
  5.0046353E+00  1.2583457E+00
  5.0047355E+00  1.2465549E+00
  5.0048356E+00  1.2346524E+00
  5.0049357E+00  1.2252600E+00
  5.0050359E+00  1.2305429E+00
  5.0051360E+00  1.2347918E+00
  5.0052361E+00  1.2539619E+00
  5.0053363E+00  1.2432936E+00
  5.0054364E+00  1.2414923E+00
  5.0055366E+00  1.2533270E+00
  5.0056367E+00  1.2547784E+00
  5.0057364E+00  1.2565321E+00
  5.0058365E+00  1.2502002E+00
  5.0059366E+00  1.2568065E+00
  5.0060368E+00  1.2486049E+00
  5.0061369E+00  1.2616264E+00
  5.0062370E+00  1.2760402E+00
  5.0063372E+00  1.2910205E+00
  5.0064373E+00  1.3313645E+00
  5.0065374E+00  1.3713428E+00
  5.0066376E+00  1.4200432E+00
  5.0067377E+00  1.4862847E+00
  5.0068378E+00  1.5503817E+00
  5.0069380E+00  1.5528364E+00
  5.0070381E+00  1.4797485E+00
  5.0071383E+00  1.4026053E+00
  5.0072384E+00  1.3636392E+00
  5.0073385E+00  1.3202691E+00
  5.0074387E+00  1.2986724E+00
  5.0075388E+00  1.2571681E+00
  5.0076389E+00  1.2471839E+00
  5.0077391E+00  1.2743509E+00
  5.0078392E+00  1.2505176E+00
  5.0079393E+00  1.2460016E+00
  5.0080400E+00  1.2484683E+00
  5.0081401E+00  1.2725645E+00
  5.0082402E+00  1.2749521E+00
  5.0083404E+00  1.2864405E+00
  5.0084405E+00  1.2740288E+00
  5.0085406E+00  1.2719543E+00
  5.0086408E+00  1.2732271E+00
  5.0087409E+00  1.2838845E+00
  5.0088410E+00  1.2637037E+00
  5.0089412E+00  1.2546368E+00
  5.0090413E+00  1.2680066E+00
  5.0091414E+00  1.2627519E+00
  5.0092416E+00  1.2584513E+00
  5.0093422E+00  1.2692763E+00
  5.0094423E+00  1.2567073E+00
  5.0095425E+00  1.2556723E+00
  5.0096426E+00  1.2717779E+00
  5.0097427E+00  1.2686913E+00
  5.0098429E+00  1.2728800E+00
  5.0099430E+00  1.2838309E+00
  5.0100431E+00  1.2673686E+00
  5.0101433E+00  1.2725415E+00
  5.0102439E+00  1.2791324E+00
  5.0103440E+00  1.2796065E+00
  5.0104442E+00  1.2818058E+00
  5.0105443E+00  1.2678795E+00
  5.0106444E+00  1.2781827E+00
  5.0107446E+00  1.2720857E+00
  5.0108452E+00  1.2772642E+00
  5.0109453E+00  1.2990005E+00
  5.0110455E+00  1.3003763E+00
  5.0111456E+00  1.2972834E+00
  5.0112457E+00  1.2731332E+00
  5.0113459E+00  1.2523613E+00
  5.0114465E+00  1.2640229E+00
  5.0115466E+00  1.2797500E+00
  5.0116467E+00  1.2673320E+00
  5.0117469E+00  1.2382121E+00
  5.0118470E+00  1.2371873E+00
  5.0119476E+00  1.2612395E+00
  5.0120478E+00  1.2701826E+00
  5.0121479E+00  1.2824918E+00
  5.0122480E+00  1.2669841E+00
  5.0123487E+00  1.2786474E+00
  5.0124488E+00  1.3050895E+00
  5.0125489E+00  1.3146919E+00
  5.0126491E+00  1.3358221E+00
  5.0127497E+00  1.3462640E+00
  5.0128498E+00  1.3492029E+00
  5.0129499E+00  1.3643028E+00
  5.0130501E+00  1.3652166E+00
  5.0131507E+00  1.3716327E+00
  5.0132508E+00  1.3644799E+00
  5.0133510E+00  1.3370268E+00
  5.0134511E+00  1.3270577E+00
  5.0135517E+00  1.3366008E+00
  5.0136518E+00  1.3519844E+00
  5.0137520E+00  1.3286290E+00
  5.0138521E+00  1.3148670E+00
  5.0139527E+00  1.2710292E+00
  5.0140529E+00  1.2550958E+00
  5.0141530E+00  1.2516065E+00
  5.0142536E+00  1.2368776E+00
  5.0143538E+00  1.2468250E+00
  5.0144539E+00  1.2609901E+00
  5.0145545E+00  1.2458655E+00
  5.0146546E+00  1.2849082E+00
  5.0147548E+00  1.2737107E+00
  5.0148554E+00  1.2465510E+00
  5.0149555E+00  1.2322800E+00
  5.0150557E+00  1.2629983E+00
  5.0151563E+00  1.2962130E+00
  5.0152564E+00  1.3364064E+00
  5.0153565E+00  1.3925875E+00
  5.0154572E+00  1.5218797E+00
  5.0155573E+00  1.7909890E+00
  5.0156574E+00  2.0973804E+00
  5.0157580E+00  2.3838644E+00
  5.0158582E+00  2.2896795E+00
  5.0159588E+00  1.9311657E+00
  5.0160589E+00  1.6028998E+00
  5.0161591E+00  1.4603683E+00
  5.0162597E+00           -NaN
  5.0163598E+00           -NaN
  5.0164604E+00           -NaN
  5.0165606E+00           -NaN
  5.0166607E+00           -NaN
  5.0167613E+00           -NaN
  5.0168614E+00           -NaN
  5.0169621E+00           -NaN
  5.0170622E+00           -NaN
  5.0171623E+00           -NaN
  5.0172629E+00           -NaN
  5.0173631E+00           -NaN
  5.0174637E+00           -NaN
  5.0175638E+00           -NaN
  5.0176644E+00           -NaN
  5.0177646E+00           -NaN
  5.0178652E+00           -NaN
  5.0179653E+00           -NaN
  5.0180659E+00           -NaN
  5.0181661E+00           -NaN
  5.0182667E+00           -NaN
  5.0183668E+00           -NaN
  5.0184669E+00           -NaN
  5.0185676E+00           -NaN
  5.0186677E+00           -NaN
  5.0187683E+00           -NaN
  5.0188684E+00           -NaN
  5.0189691E+00           -NaN
  5.0190692E+00           -NaN
  5.0191698E+00           -NaN
  5.0192704E+00           -NaN
  5.0193706E+00           -NaN
  5.0194712E+00           -NaN
  5.0195713E+00           -NaN
  5.0196719E+00           -NaN
  5.0197721E+00           -NaN
  5.0198727E+00           -NaN
  5.0199728E+00           -NaN
  5.0200734E+00           -NaN
  5.0201735E+00           -NaN
  5.0202742E+00           -NaN
  5.0203743E+00           -NaN
  5.0204749E+00           -NaN
  5.0205755E+00           -NaN
  5.0206757E+00           -NaN
  5.0207763E+00           -NaN
  5.0208764E+00           -NaN
  5.0209770E+00           -NaN
  5.0210776E+00           -NaN
  5.0211778E+00           -NaN
  5.0212784E+00           -NaN
  5.0213785E+00           -NaN
  5.0214791E+00           -NaN
  5.0215797E+00           -NaN
  5.0216799E+00           -NaN
  5.0217805E+00           -NaN
  5.0218806E+00           -NaN
  5.0219812E+00           -NaN
  5.0220819E+00  1.2008924E+00
  5.0221820E+00  1.2451787E+00
  5.0222826E+00  1.2590392E+00
  5.0223832E+00  1.2640135E+00
  5.0224833E+00  1.2577381E+00
  5.0225840E+00  1.2486209E+00
  5.0226846E+00  1.2424148E+00
  5.0227847E+00  1.2565863E+00
  5.0228853E+00  1.2768615E+00
  5.0229859E+00  1.2631342E+00
  5.0230861E+00  1.2153109E+00
  5.0231867E+00  1.2306015E+00
  5.0232873E+00  1.2445858E+00
  5.0233874E+00  1.2448158E+00
  5.0234880E+00  1.2384012E+00
  5.0235887E+00  1.2387681E+00
  5.0236893E+00  1.2674806E+00
  5.0237894E+00  1.2583795E+00
  5.0238900E+00  1.2584834E+00
  5.0239906E+00  1.2601550E+00
  5.0240908E+00  1.3123764E+00
  5.0241914E+00  1.3301140E+00
  5.0242920E+00  1.3525982E+00
  5.0243926E+00  1.3267567E+00
  5.0244927E+00  1.3237668E+00
  5.0245934E+00  1.3370777E+00
  5.0246940E+00  1.3463187E+00
  5.0247946E+00  1.3609251E+00
  5.0248947E+00  1.4034288E+00
  5.0249953E+00  1.3601540E+00
  5.0250959E+00  1.3185879E+00
  5.0251966E+00  1.2977365E+00
  5.0252967E+00  1.2656595E+00
  5.0253973E+00  1.2686508E+00
  5.0254979E+00  1.2811490E+00
  5.0255985E+00  1.2856061E+00
  5.0256987E+00  1.2999682E+00
  5.0257993E+00  1.3270397E+00
  5.0258999E+00  1.3002752E+00
  5.0260005E+00  1.2671196E+00
  5.0261011E+00  1.2692747E+00
  5.0262017E+00  1.2555170E+00
  5.0263019E+00  1.2361726E+00
  5.0264025E+00  1.2408421E+00
  5.0265031E+00  1.2538480E+00
  5.0266037E+00  1.2636230E+00
  5.0267043E+00  1.2612743E+00
  5.0268044E+00  1.2682841E+00
  5.0269051E+00  1.2610610E+00
  5.0270057E+00  1.2474248E+00
  5.0271063E+00  1.2628249E+00
  5.0272069E+00  1.2594440E+00
  5.0273075E+00  1.2563760E+00
  5.0274081E+00  1.2451713E+00
  5.0275083E+00  1.2561617E+00
  5.0276089E+00  1.2573075E+00
  5.0277095E+00  1.3010178E+00
  5.0278101E+00  1.3300078E+00
  5.0279107E+00  1.4082853E+00
  5.0280113E+00  1.4529494E+00
  5.0281119E+00           -NaN
  5.0282125E+00           -NaN
  5.0283127E+00           -NaN
  5.0284133E+00           -NaN
  5.0285139E+00           -NaN
  5.0286145E+00           -NaN
  5.0287151E+00           -NaN
  5.0288157E+00           -NaN
  5.0289164E+00           -NaN
  5.0290170E+00           -NaN
  5.0291176E+00           -NaN
  5.0292182E+00           -NaN
  5.0293188E+00           -NaN
  5.0294194E+00           -NaN
  5.0295200E+00           -NaN
  5.0296206E+00           -NaN
  5.0297213E+00           -NaN
  5.0298214E+00           -NaN
  5.0299220E+00           -NaN
  5.0300226E+00           -NaN
  5.0301232E+00           -NaN
  5.0302238E+00           -NaN
  5.0303245E+00  1.3173826E+00
  5.0304251E+00  1.3177605E+00
  5.0305257E+00  1.4028705E+00
  5.0306263E+00  1.4317758E+00
  5.0307269E+00  1.5146770E+00
  5.0308275E+00  1.5871147E+00
  5.0309281E+00  1.5508267E+00
  5.0310287E+00  1.4738259E+00
  5.0311294E+00  1.3836013E+00
  5.0312300E+00  1.3420442E+00
  5.0313306E+00  1.3156937E+00
  5.0314312E+00  1.2760557E+00
  5.0315318E+00  1.2589667E+00
  5.0316329E+00  1.2391508E+00
  5.0317335E+00  1.2598566E+00
  5.0318341E+00  1.2844088E+00
  5.0319347E+00  1.2833548E+00
